"dataset_id","variable_id","type","refreshes"
"ms_clean.migrant_survey","ms_mig_info_source_09_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_10_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_11_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_12_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_13_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_14_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_15_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_16_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_17_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_18_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_19_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_20_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_21_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_22_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_96_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_97_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_98_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_99_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_verbal1_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_verbal2_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_info_source_verbal3_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_edu_qual_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_edu_qual_verbal1_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_nz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_match_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_01_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_02_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_03_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_04_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_05_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_96_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_98_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_99_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_verbal1_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_qual_mismatch_verbal2_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_friends_nz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_friends_hc_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_friends_oc_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_socialise_nz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_socialise_hc_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_socialise_oc_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_language_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_english_prof_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_english_course_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_vote_eligible_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_vote_election_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_renew_visa_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_apply_perm_res_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_citizenship_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_sponsor_family_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_sponsor_intend_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_sponsor_factor_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_staynz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_planned_duration_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_01_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_02_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_03_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_04_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_05_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_06_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_07_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_08_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_09_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_10_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_11_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_12_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_13_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_14_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_15_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_16_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_17_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_18_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_96_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_97_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_98_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_99_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_verbal1_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_reason_leave_verbal2_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_country_migrate_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_timenz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_satisnz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_recommendnz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_expectationnz_01_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_expectationnz_02_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_expectationnz_03_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_expectationnz_04_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_expectationnz_05_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_expectationnz_06_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_expectationnz_07_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_expectationnz_08_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_01_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_02_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_03_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_04_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_05_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_06_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_07_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_08_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_09_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_10_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_11_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_12_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_13_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_96_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_98_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_99_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_verbal1_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_treated_unfair_verbal2_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_crimenz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_sufficient_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_01_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_02_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_03_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_04_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_05_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_06_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_07_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_08_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_09_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_10_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_11_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_12_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_13_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_96_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_97_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_98_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supplement_99_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supp_verbal1_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_income_supp_verbal2_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_household_income_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_remittances_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_remittances_paid_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_remittances_paid_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ms_clean.migrant_survey","ms_mig_religion_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
